210-1,Cowboys,1976,364,39
21133-1,The Witch Hut,2017,577,502
271603-1,Robin and Horse,2016,605,23
4000022-1,LEGO Truck Show,2016,301,810
41016-15,"Advent Calendar 2013, Friends (Day 14) - Fountain",2013,226,7
42078-1,Mack Anthem,2018,15,2595
5004389-1,Battle Station,2016,605,9
5412-1,Andrea,1997,451,11
6565-1,Construction Crew,1997,97,78
75904-1,Mystery Mansion,2015,603,860
COWS-5,Cities of Wonders - Singapore: Nyonya Kueh,2017,619,126
2327-1,Supplementary Bricks,1994,505,20
2391-1,Farm in a Bucket,1991,505,61
2621-2,Tractor,1981,632,3
30226-1,Police Helicopter ,2014,61,48
31053-1,Treehouse Adventures,2016,672,387
40254-1,Nutcracker,2017,227,230
4169306c-1,Santa Claus Ornament,2005,227,36
41775-15,Unikitty! Blind Bags Series 1 - Complete - All Parts,2018,625,155
42083-1,Bugatti Chiron,2018,5,3598
4219-1,Brick Pack 100,1998,470,288
45514-1,EV3 Cable Pack,2013,262,7
5003565-1,1 stud Blue Storage Brick,2014,501,0
60191-1,Arctic Exploration Team,2018,65,70
606-2,Tipper Lorry,1972,416,22
6299-11,Advent Calendar 2009 Pirates (Day 10) - Barrel with Tools,2009,224,3
6486-1,Fire Engine,1997,98,67
8465934-1,Muji Christmas Set,2009,301,120
9936-1,Weight Elements,1998,524,2
4524-25,Advent Calendar 2002 Creator (Day 24) Present,2002,223,8
4962-3,Baby Zoo (re-release),2009,650,18
5000021-1,Pirates of the Caribbean Classic Collection,2011,263,2
5200-1,Signal Masts and Feet,1987,456,8
5930-1,Road Construction,2011,26,121
9927-1,Beams (red),1999,1,44
10259-1,Winter Village Station,2017,227,902
3477-1,1 x 6 Red Bricks,2000,254,50
41307-1,Olivia's Creative Lab,2017,494,99
4524-15,Advent Calendar 2002 Creator (Day 14) Jet Ski,2002,223,11
45499-1,Sorting Top Tray,2017,528,12
66479-1,"Super Pack 3 in 1 (75015, 75035, 75043)",2014,170,3
71002-9,Mountain Climber - Complete Set,2013,547,7
75204-1,Sandspeeder,2018,158,278
7575-9,Advent Calendar 2004 Clikits (Day  8) Hair Band,2004,222,4
7590-1,Woody and Buzz to the Rescue,2010,275,92
9457-1,Fangpyre Wrecking Ball,2012,435,414
9941-1,Cams & Linkages,1998,1,18
1254-1,Shell Select Shop,1999,99,164
2037-1,Spin-A-Coaster,1983,663,1
30227-1,Police Watercraft,2014,61,36
346-2,House with Car,1969,413,167
42050-1,Drag Racer,2016,1,647
490-1,Mobile Crane,1975,416,46
6375-1,Trans Air Carrier,1990,70,213
6659-1,TV Camera Crew,1986,79,66
70204-1,CHI Worriz,2013,573,55
70789-1,Onua - Master of Earth,2015,362,107
806-1,Extra Plates Blue,1986,473,42
852543-1,"Magnet Set, Minifigures Pirates II",2009,501,20
1279-1,Aeroplane,2000,298,21
2679-1,Airport,1993,632,22
3300014-1,Holiday Set,2012,227,109
5236-1,TECHNIC Beams [Blue],1987,453,8
70610-1,Flying Jelly Sub,2017,616,341
852666-1,Legoland Brick Wall,2019,411,88
9152-1,House,1988,516,120
991426-1,Black Plates - Large Package,2009,525,165
Alpharetta-1,"LEGO Store Grand Opening Exclusive Set, North Point Mall, Alpharetta, GA",2012,408,15
10199-1,Winter Toy Shop,2009,227,815
1391-1,Jala [McDonald's Promo Set #4],2001,355,8
226-2,Idea Book,1981,497,0
2629-1,Tractor and Farm Machinery,1985,632,7
3282-1,Clock Tower Bob,2002,626,50
40084-1,Hero Factory Weapon Pack,2013,400,6
4150-1,Freestyle Building Set,1995,399,91
44021-1,SPLITTER Beast vs. FURNO & EVO,2014,400,108
4538-1,Special Edition,2004,37,200
5005888-1,Star Wars 20th Anniversary Art Print,2019,158,1
5217-1,Black Plates Assorted,1999,443,42
561804-1,Bunnies' Playground,2018,496,33
75934-1,Dilophosaurus on the Loose,2019,602,167
76017-1,Captain America vs. Hydra,2014,487,172
815-1,"Baseplate, Gray",1986,473,1
9849-1,9V Micromotor,1995,525,4
1267-1,Shock Absorbers,1985,453,4
20015-1,Alligator,2010,22,89
41632-1,Homer Simpson & Krusty the Clown,2018,610,215
5148-1,Wheels,1987,443,40
60024-25,"60024 Advent Calendar 2013, City (Day 24) Santa",2013,220,6
6684-1,Police Patrol Squad,1984,80,81
7773-1,Tiger Shark Attack,2007,310,341
7808-1,Yellow Airplane,2009,22,34
7842-1,Jet Fuel Truck,2005,632,9
853455-1,Supergirl Key Chain,2015,503,0
cnminifigs-1,Ninja Minifig Packs 3-Pack,2000,434,3
1710-1,Snowmobile,1994,79,24
2306-1,Large Building Plate,1991,504,1
2856227-1,Hero Factory Fire Villains Collection,2011,403,4
30313-1,Garbage Truck,2015,63,48
30542-1,Cute Pug,2018,672,68
3565-1,NBA Collectors #6,2003,459,15
40228-1,Geoffrey & Friends,2016,598,133
41563-1,Splasho,2016,588,67
4799-1,Ogel Drone Octopus,2002,305,18
6711-1,Space Mini-Figs,1983,143,24
6742-1,Mini Off-Roader,2009,672,64
75023-4,"Advent Calendar 2013, Star Wars (Day  3) - FA-4 Pilot Droid",2013,225,9
76023-1,The Tumbler,2014,485,1869
76046-1,Heroes of Justice: Sky High Battle,2016,482,518
76128-1,Molten Man Battle,2019,488,302
805-2,3 Little Indians,1964,365,89
853701-1,Sword & Sheath,2017,501,0
853950-1,Spider Man Key Chain,2019,503,0
10055-1,Black Slopes 33 3 x 1 and 3 x 3,2003,254,50
1323-1,Hubs and Tyres,1985,524,24
1324-1,Rubber Bands and String,1985,1,101
156-2,Straight Track,1976,243,25
2144-1,Nex 3.0,2011,401,29
2977-1,Eeyore and the Little Raincloud,2001,635,9
40303-1,Boost My City Vehicle Set,2018,62,79
4178-1,Mickey's Fishing Adventure,2000,388,107
6608-1,Tractor,1982,73,21
75209-1,Han Solo's Landspeeder,2018,624,345
7724-4,Advent Calendar 2008 City (Day 3) Table Cup and Frying Pan,2008,220,4
853958-1,Chicken Skater Pod,2019,598,37
970621-1,12 Tooth Bevel Gears (Pack of 50),2002,525,50
080-2,Ambassador Set,1967,366,712
1483-1,Sailor and Parrot,1991,505,19
1775-1,Jet,1994,68,164
3859-1,Caverns of Nathuz,2011,502,223
5635-1,Big City Zoo,2009,650,125
5658-1,Pizza Planet Truck,2010,633,13
66387-1,Cars 2 Super Pack 3 in 1,2011,269,3
66451-1,"City Super Pack 4 in 1 (4431, 4432, 4433, 4435)",2012,52,4
7001-1,Baby Iguanodon,2001,386,23
7040-1,Dwarves' Mine Defender,2008,193,86
7081-1,Harry Hardtack and Monkey,2004,286,10
71008-6,Paleontologist,2015,551,7
951702-1,Workman and Wheelbarrow,2017,52,15
2020-1,Duck Rattle / Teether,1987,663,1
2938-1,Train Tunnel,2000,634,14
30498-1,Imperial AT-Hauler,2018,159,49
3562-1,NBA Collectors #3,2003,459,16
4519-1,Rail Crossing,1999,244,1
5005521-1,Brick Backpack Orange,2018,501,0
5242-1,Differential Gear Housing,1987,453,19
6351-1,Surf N' Sail Camper,1992,83,190
6967-1,ARC-170 Starfighter - Mini,2005,159,42
71022-12,Cedric Diggory,2018,656,7
7904-19,Advent Calendar 2006 City (Day 18) Speed Radar Gun,2006,220,7
853774-1,Olivia's Satellite Pod,2018,494,36
891614-1,Cyren,2016,435,10
9467-1,The Ghost Train,2012,558,743
951904-1,Police Officer with Jetpack,2019,61,16
10009-1,Assorted Blue Bricks,2001,254,62
10081-1,Birthday Pack Heart,2004,500,70
1033-1,Building Cards - 1032,1985,532,20
1176-1,Gear Racks and Turntables,1978,453,6
1822-1,Sea Claw 7 / Neptune III,1995,308,191
2688-1,Health Center (Doctor's House),1994,632,36
2776-1,Bedroom,1991,652,15
347-2,Basic Building Set,1987,467,330
3817-1,The Flying Dutchman,2012,272,241
414-5,"Windows Parts Pack, Red (System)",1966,371,10
4186868-1,"Large Train Engine with Tender Black (Motorizable, sets 4534, 4535)",2002,238,203
5129-1,Space Accessories,1996,452,22
521-11,1 x 1 and 1 x 2 Plates - Light Gray (architectural hobby und modelbau version),1962,252,82
60002-1,Fire Truck,2013,58,209
75146-1,Advent Calendar 2016 Star Wars,2016,209,282
7958-5,Advent Calendar 2011 Star Wars (Day 4) - Separatist Spider Droid,2011,225,20
853358-1,Heroica Storage Mat,2011,502,18
951808-1,Motorcycle & Rider,2018,52,16
SDCC2015-1,Throne of Ultron,2015,487,196
XWING-1,Mini X-Wing Fighter,2019,159,60
10573-1,Creative Animals,2014,504,25
2314-1,Large Basic Set,1991,505,38
3629-1,Barney Bear,1981,390,17
4801-1,Defense Archer,2000,197,15
60229-1,Rocket Assembly & Transport,2019,679,1060
6032-1,Catapult Crusher,2000,197,56
6128-1,Function 2008,2008,324,22
6452-1,Mini Rocket Launcher,1999,93,31
6513-1,Glade Runner,1993,77,31
66396-1,Star Wars Super Pack 3 in 1,2011,166,3
71018-6,Hot Dog Man,2017,611,9
802-3,Player Piano,1964,365,90
8416-1,Forklift,2005,7,729
9566-1,Samurai X,2012,435,23
comcon018-1,Super Heroes Unite - Batman - New York Comic-Con 2011 Exclusive,2011,484,3
10510-1,Ripslinger's Air Race,2013,627,40
3792-1,Bedroom,1985,390,16
40070-1,Monthly Mini Model Build October 2013 - Witch,2013,409,22
4024-9,Advent Calendar 2003 Creator (Day  8) Parrot,2003,223,9
5356-1,Medium Bucket,2004,441,50
5900-1,Adventurer - Johnny Thunder,1998,297,13
6543-1,Sail N' Fly Marina,1994,77,710
66525-1,Farm Super Pack 3 in 1,2015,632,0
71017-3,Fairy Batman,2017,609,8
8054-1,Universal Building Set,1989,21,196
9466-1,The Crazy Scientist & His Monster,2012,558,429
Columbus-1,"LEGO Store Grand Opening Exclusive Set, Easton Town Center, Columbus, OH",2009,408,72
10170-1,TTX Intermodal Double-Stack Car,2005,236,365
2824-11,Advent Calendar 2010 City (Day 10) Man with Suitcase,2010,220,5
30170-1,Ganrash,2012,502,56
30279-1,Kylo Ren's Command Shuttle,2016,184,43
30326-1,Farm - Chicken,2018,632,4
40139-1,Gingerbread House,2015,228,277
41612-1,Steve & Creeper,2018,610,160
4956-1,House,2007,672,731
5001133-1,Monster Fighters Collection,2012,558,7
5855-1,Riding Stables,1997,323,172
7476-1,Iron Predator vs. T-Rex,2005,385,273
7687-14,Advent Calendar 2009 City (Day 13) Chef and Cup,2009,220,5
8146-1,Nitro Muscle,2007,116,597
891729-1,Kai,2017,435,10
comcon032-1,JEK-14 Mini Stealth Starfighter - San Diego Comic-Con 2013 Exclusive,2013,158,123
10604-1,Treasure Island,2015,638,25
1277-1,Drill Craft,2000,442,27
1337-1,Connecting Leads,1985,1,18
5005378-1,The Amazing Book of LEGO Star Wars,2018,497,0
5951-1,Baby Iguanodon (Polybag),2001,386,23
6270-1,Forbidden Island,1989,148,190
6847-1,Space Dozer,1985,130,49
75206-1,Jedi and Clone Troopers Battle Pack,2018,167,102
850889-1,Castle Dragons Accessory Set,2014,202,42
8708-1,Cave Crusher,2009,439,259
8761-1,Roodaka,2005,347,233
MFCN-2,Chinese Minifig Collection Volume 2,2009,535,27
VPorient-1,Orient Expedition Value Pack with LEGO Backpack (K-Mart Australia Exclusive),2003,300,4
1211-1,Space Stands and Brackets,1982,443,8
31057-1,Air Blazer,2017,672,102
4024-10,Advent Calendar 2003 Creator (Day  9) Airplane,2003,223,13
4403-1,Air Blazers,2003,204,705
4784-1,Castle Black Dragon,2005,647,8
561801-1,Wishing Well with Andrea's Little Bird,2018,494,21
76008-1,Iron Man vs. The Mandarin: Ultimate Showdown,2013,490,91
76084-1,The Ultimate Battle for Asgard,2017,493,399
852997-1,LEGO 2011 US Calendar,2010,501,0
10003-1,1 x 2 Sand Red Bricks,2001,254,100
1096-1,Race Buggy,1997,82,23
3618-1,Family Farm (Explore),2002,632,52
41576-1,Spinza,2016,589,60
5005700-1,Emmet Link Watch,2019,501,0
5805-1,Princess Rosaline's Room,1999,319,72
5892-1,Sonic Boom,2010,672,539
6008-1,Royal King,1995,201,12
71011-16,Queen,2016,554,8
9781465461964-1,DK Readers Level 2: The Ninjago Movie: Secret Ninja Force,2017,497,0
comcon037-1,Batman Classic TV Series Batmobile,2014,484,152
K5300-1,Train Accessories Kit,2003,244,3
Toronto-1,"LEGO Store Grand Opening Exclusive Set, Sherway Square, Toronto, ON, Canada",2011,408,12
1146-1,"Pushrods, Cylinder Housings",1981,456,6
1545-1,Build-A-Rabbit,1992,229,29
1641-1,Crocodile,1989,505,6
241501-1,Enki the Panther,2015,600,14
30294-1,The Cowler Dragon,2015,435,45
41005-1,Heartlake High,2013,494,490
41116-1,Olivia's Exploration Car,2016,494,185
41148-1,Elsa's Magical Ice Palace,2017,579,701
4525-1,Road and Rail Repair,1994,236,84
4623-1,DUPLO Pink Brick Box,2012,504,30
6561-1,Hot Rod Club,1994,82,241
66495-1,"Star Wars Super Pack 3 in 1 (75037, 75038, 75045)",2014,170,3
70402-1,The Gatehouse Raid,2013,186,248
70755-1,Jungle Raider,2015,435,188
71013-7,Wildlife Photographer,2016,556,8
7179-1,Dunkan Bulk and Vapor,2010,401,89
853819-1,Alex Key Chain,2018,503,0
LLPlane-1,Airplane [Legoland Deutschland],2002,425,25
1283-1,Red Four Wheel Driver,2000,91,20
1969-2,Space Value Pack,1985,130,3
21028-1,New York City,2016,253,597
2701-1,Train & Station Set (Duplo Express),1988,634,44
2843-1,Sabah Promotional Set: Boy,1997,468,8
30217-1,Forest Polybag : Squirrel,2015,504,4
31059-1,Sunset Street Bike,2016,672,194
41231-1,Harley Quinn to the rescue,2016,617,217
4124-21,"Advent Calendar 2001, Creator (Day 20) Steamship",2001,217,10
41453-1,Party Time,2018,625,214
42059-1,Stunt Truck,2017,1,142
4310-1,Orange Racer,2004,113,24
4543-1,Railroad Tractor Flatbed,1991,236,179
5320-1,"Plates, Small",1999,443,66
70658-1,Oni Titan,2018,435,524
7687-13,Advent Calendar 2009 City (Day 12) Crate and Present,2009,220,9
853430-1,Superman Key Chain,2012,503,0
8719-1,Zamor Spheres,2006,346,10
891731-1,Zane,2017,435,10
9552-1,Lloyd Garmadon,2012,435,26
1197-2,Crown Gears,1981,453,2
2637-1,Fire Engine,1987,632,6
2856130-1,LEGO® Star Wars™ Yoda™ Minifigure Watch,2011,501,0
4502-1,"X-wing Fighter (Dagobah), Blue box",2003,169,565
4707-1,Hagrid's Hut,2001,251,298
5000-1,Replacement 4.5V Motor,1987,443,1
5105-1,"Pneumatic Cylinder, 64 mm",1987,453,1
6150-1,Crystal Detector,1998,312,105
6299-23,Advent Calendar 2009 Pirates (Day 22) - Skeleton and Snake,2009,224,7
7474-1,Urban Avenger vs. Raptor,2005,385,82
8375-1,Ferrari F1 Pit Set,2004,114,217
8909-1,Brawny Boxer - Team GB,2012,546,6
9365-1,Lego Dacta Community Vehicles,1993,533,739
9756-1,Rotation Sensor,1999,260,1
K4706-1,Sorcerers Stone Kit,2002,251,7
K7471-1,Discovery Space Kit,2003,387,5
1576-1,Happy Face Carry Case,1994,505,30
2279-1,Tubular Motion,1998,505,73
3828-1,Air Temple,2006,317,400
4526-1,Batman,2012,492,40
5820-1,Garden Fun,1996,322,35
6811-1,Pulsar Charger,1990,136,26
75946-1,Hungarian Horntail Triwizard Challenge,2019,246,265
76000-1,Arctic Batman vs. Mr. Freeze: Aquaman on Ice,2013,484,197
76137-1,Batman vs. The Riddler Robbery,2019,484,59
8301-1,Urban Enforcer,2011,120,44
985-1,Lighting Device Parts Pack,1969,371,4
315-1,Basic Building Set,1990,467,62
3861-1,LEGO Champion,2011,502,216
4428-24,"Advent Calendar 2012, City (Day 23) Wrapped Gifts",2012,217,16
5003575-1,4 stud Red Storage Brick,2014,501,0
5529-2,Basic Bricks Limited Edition,2010,37,326
617-1,Cowboys,1976,424,41
6230-1,Stormer XL,2012,401,89
71019-1,Kai Kendo,2017,618,9
7553-21,Advent Calendar 2011 City (Day 20) Orange Snowmobile,2011,220,8
812-2,"Red Roof Bricks, Shallow Pitch",1986,473,60
8217-1,The Wasp,1998,6,63
8295-1,Telescopic Handler,2008,7,1180
8904-1,Avak,2006,340,41
10401-1,Rainbow Fun,2018,621,85
10765-1,Ariel's Underwater Concert,2018,579,92
1336-1,Pole Reverser Switches for Battery Box,1985,1,2
2640-1,Grocery Store (Supermarket),1980,632,26
30324-2,My Town: Policeman,2017,636,3
31073-1,Mythical Creatures,2018,672,223
3342-1,Star Wars #3 - Troopers/Chewie Minifig Pack,2000,169,25
41090-1,Olivia's Garden Pool,2015,494,82
6492-1,Hypno Cruiser,1996,464,157
7439-1,Stretchy's Junk Yard,2003,661,36
7904-8,Advent Calendar 2006 City (Day  7) Doctor with bag,2006,220,5
8355-1,H.O.T. Blaster Bike,2003,113,87
851091-1,R2-D2 Key Chain,2005,503,0
9474-1,The Battle of Helm’s Deep,2012,568,1365
970670-1,Special Elements for Team Challenge Set,2002,524,288
1240-1,"Hinges and Tilted Bearings, Light Gray",1986,443,16
3834-1,Good Neighbors at Bikini Bottom,2009,272,423
41557-1,Camillot,2016,587,64
41608-1,Han Solo,2018,610,141
4939-1,Cool Cars,2007,672,206
60069-1,Swamp Police Station,2015,61,706
6628-2,Construction Workers,1984,84,20
8083-1,Rebel Trooper Battle Pack,2010,169,79
8430-1,Motorbike,2002,13,317
8555-1,Nuhvok Va,2002,329,26
lwp06-1,LEGO World Denmark Puzzle Promo 2013,2013,301,7
21020-1,The Trevi Fountain,2014,252,730
2824-23,Advent Calendar 2010 City (Day 22) Toy Helicopter,2010,220,7
2976-1,Acorn Adventure with Piglet,2001,635,9
3669-1,Fire & Police Station,1982,390,33
41775-12,Dessert Puppycorn,2018,625,15
6234-1,Renegade's Raft,1991,148,39
852843-1,Star Wars Magnet Set,2010,501,14
853841-1,Play Mats Water,2018,646,11
8621-1,Turaga Dume and Nivawk,2004,347,180
8707-1,Boulder Blaster,2009,439,293
904940-1,Workshop Kit Spinning Top (2007 Version),2007,516,10
9209-1,Community Services Set,2012,516,132
K7317-1,Life on Mars Kit,2001,135,4
1876-1,Soil Scooper,1990,85,73
30081-1,Skeleton Chopper,2011,435,41
3115-1,Kitchen,1998,668,45
3612-1,Wild Animals (Explore),2002,632,35
5528-1,Red Cannister,2007,37,700
60014-1,Coast Guard Patrol,2013,55,449
6371-1,Shell Service Station,1983,76,267
6698-1,RV with Speedboat,1986,77,129
6754-1,Family Home,2009,672,978
6828-1,Twin-Winged Spoiler,1988,132,57
71008-14,Hot Dog Man,2015,551,5
838-1,"Red Roof Bricks Parts Pack, 45 Degree",1980,473,58
853574-1,Christmas Ornament Reindeer,2016,227,21
8685-1,Toa Kopaka,2008,339,53
10596-1,Disney Princess Collection,2015,640,63
245-2,Two Santas and Tree,1978,227,39
2556-1,Ferrari Formula 1 Racing Car,1997,278,579
3537-1,Skateboard Vert Park Challenge,2003,460,91
4000000-1,Cars,2010,599,0
4186872-1,Passenger Wagon Green (White Box),2002,238,194
435-2,Garage Plate and Door (The Building Toy),1966,371,3
6001095-1,Hulk,2012,487,4
7574-8,Advent Calendar 2005 Clikits  (Day 7) Trinket Box,2005,222,3
7664-1,TIE Crawler,2007,170,546
783-1,Storage Case,1985,473,1
7907-16,Advent Calendar 2007 City (Day 15) Cash Register and Display,2007,220,11
8672-1,Ferrari Finish Line,2006,114,575
981-1,"34 sloping profile bricks, including profile peak bricks, Red",1969,371,39
10704-1,Creative Box,2017,621,899
1782-1,Discovery Station,1997,86,329
1805-1,Small Bucket,1995,505,32
2817-1,(Me and My) Birthday,1998,652,29
29-1,4.5V Motor,1977,453,1
3461-1,2 x 4 Dark Green Bricks,2000,254,50
40018-1,Easter Bunny with Eggs,2011,229,95
41573-1,Sweepz,2016,589,61
4712-1,Troll on the Loose,2002,251,70
5160-1,Aquazone Accessories,1995,445,21
5573-1,LEGO Build & Play [Blue Tub],2008,37,646
71012-1,Stitch,2016,555,4
71022-21,Credence Barebone,2018,656,6
79115-1,Turtle Van Takedown,2014,570,367
852744-1,"Christmas Tree Ornaments, Build Your Own Holiday Ornaments",2009,228,66
9153-1,Train,1986,516,166
9786-1,Robo Technology Set [USB Cable],2003,507,221
Chandler-1,"LEGO Store Grand Opening Exclusive Set, Chandler Fashion Center, Chandler, AZ",2008,408,67
lwp04-1,LEGO World Denmark Puzzle Promo 2011,2011,301,7
10887-1,Creative Fun,2019,504,120
1764-1,Birthday Building Set,1995,505,100
21136-1,The Ocean Monument,2017,577,1121
4024-19,Advent Calendar 2003 Creator (Day 18) Present,2003,223,9
40360-1,Name Sign,2019,494,91
487-1,Space Cruiser,1979,130,172
5608-1,Train Starter Set,2008,634,62
785-1,Red Box,1973,473,1
891615-1,Jay,2016,435,14
FRNDSMAGJNGLE-1,LEGO Friends Magazine Issue 'Jungle adventures' Polybag,2014,494,28
K8572-1,Toa Nuva Kit,2003,354,6
2630-1,Family Room,1980,652,14
3021-1,King Pharaoh the Third,1998,297,17
4048-1,Mech Lab (Kohl's Exclusive),2003,204,2
445-1,Police Units,1976,421,49
5004262-1,1x2 Brick Key Light (Blue),2014,503,0
5822-1,Jennifer and Foal,1997,323,7
6194-1,My Own LEGO Town,2009,37,515
65771-1,Episode III Collectors' Set,2005,168,5
6972-1,Polaris I Space Lab,1987,130,390
7513-1,Ultimate Design Studio,2003,500,243
752437Y-1,Minifigure Display Case Large Yellow,2011,501,16
786-1,Storage Cloth,1980,473,1
79001-1,Escape from Mirkwood Spiders,2012,563,298
850910-1,Legends of Chima Minifigure Accessory Set,2014,571,53
8838-1,Shock Cycle,1991,13,247
9757-1,Touch Sensor with Cable,1999,260,2
Braintree-1,"LEGO Store Grand Opening Exclusive Set, South Shore Plaza, Braintree, MA",2008,408,58
10020-2,"Santa Fe Super Chief, Limited Edition",2002,236,433
1083-1,Supplementary Pack,1986,534,106
1916-1,Starion Patrol,1993,140,23
329-2,Bernard Bear and Pickup Truck,1979,390,27
41062-1,Elsa's Sparkling Ice Castle,2015,579,292
41107-1,Pop Star Limousine,2015,494,264
5610-1,Builder,2008,56,23
5816-1,Mack's Road Trip,2010,506,34
70227-1,King Crominus' Rescue,2015,571,861
7187-1,Escape from Dragon's Prison,2011,196,185
7911-1,Ship Promotional (Duracell),2004,204,33
9206-1,Tech Machines Set,2008,516,102
9966-1,Large Gear Wheels,1999,1,16
10906-1,Tropical Island,2019,504,72
